t,close,alpha,P60
1541376000,210.07,1.8837727765252943,0.47600913937628775
1541376060,210.08,0.015565437878617416,3.3309540804182802
1541376120,210.15,0.7627052688929936,-0.0
1541376180,210.15,0.0,-0.0
1541376240,210.15,0.015564226558684169,-0.4758732273724142
1541376300,210.14,0.0,0.4758505829183246
1541376360,210.15,0.0,-0.0
1541376420,210.15,-0.015564202334727995,-1.4277555682462584
1541376480,210.12,0.0,-0.4759411736698915
1541376540,210.11,0.015564226558684169,0.4759185227487528
1541376600,210.12,0.0,-0.0
1541376660,210.12,0.0,-5.714285714286671
1541376720,210.0,0.0,0.47616780153303395
1541376780,210.01,0.0,-0.0
1541376840,210.01,0.0,-0.0
1541376900,210.01,0.0,-0.47619047619074095
1541376960,210.0,0.0,-10.487177042615148
1541377020,209.78,0.0,-0.0
1541377080,209.78,0.0,-8.587786259541819
1541377140,209.6,0.0,-0.0
1541377200,209.6,0.0,-0.47712200009542016
1541377260,209.59,0.0,-0.0
1541377320,209.59,0.015564202335838218,-0.0
1541377380,209.59,0.0,-0.0
1541377440,209.59,0.01556417811077182,-6.206435596294302
1541377500,209.46,0.0,-0.0
1541377560,209.46,0.0,0.4773953310732715
1541377620,209.47,0.0,-0.0
1541377680,209.47,0.0,0.4773725415307961
1541377740,209.48,-0.015564153885705423,4.294507801689829
1541377800,209.57,-0.01556417811077182,-0.47719030349169245
1541377860,209.56,0.7626459143961206,0.47716753352022856
1541377920,209.57,0.015563015427488835,-0.47719030349169245
1541377980,209.56,0.0,0.47716753352022856
1541378040,209.57,-0.778149560345387,-0.0
1541378100,209.57,0.3579766536954132,-0.47719030349169245
1541378160,209.56,10.163060310681704,0.47716753352022856
1541378220,209.57,-0.2021219697256882,-0.0
1541378280,209.57,-1.2904971212579497,-0.47719030349169245
1541378340,209.56,1.8038191204827747,0.47716753352022856
1541378400,209.57,-0.3264945677527997,-0.47719030349169245
1541378460,209.56,-1.1038986279010565,0.47716753352022856
1541378520,209.57,1.9436980643883217,-0.47719030349169245
1541378580,209.56,-0.23319844098979026,-0.0
1541378640,209.56,0.06218770113752825,9.05840286054782
1541378700,209.75,1.2126526309885755,10.953424135631273
1541378760,209.98,1.2435954832623608,-2.3817462963826586
1541378820,209.93,0.37303225485452174,-0.0
1541378880,209.93,0.18650917003482093,0.4763265694951446
1541378940,209.94,0.046626422882667384,0.9525623928374749
1541379000,209.96,0.015542068494411865,-0.47630388187780426
1541379060,209.95,-0.015542044338179295,0.47628119641873745
1541379120,209.96,0.015542068494411865,1.9047619047618536
1541379180,210.0,3.263829311053179,5.711022272987254
1541379240,210.12,2.703433360367047,-0.0
1541379300,210.12,-0.015532774153559359,-0.0
1541379360,210.12,0.062131193121484074,-0.4759411736698915
1541379420,210.11,0.29512133369991034,-0.0
1541379480,210.11,2.671545862054092,-0.0
1541379540,210.11,0.062112379928258576,0.4759185227487528
1541379600,210.12,0.015527998533659826,-15.730015730015534
1541379660,209.79,-0.0155279744229464,4.764400400208979
1541379720,209.89,0.015527998533659826,0.4764173415916506
1541379780,209.9,-0.0155279744229464,-8.58287240129707
1541379840,209.72,0.0,4.289595348172526
1541379900,209.81,0.015527998533659826,-0.4766444232595646
1541379960,209.8,0.0,-3.3376245649185954
1541380020,209.73,-0.046583923266618754,-1.430615164521587
1541380080,209.7,-0.8385145249345527,0.47684898192845715
1541380140,209.71,0.0,-0.0
1541380200,209.71,0.0,-0.0
1541380260,209.71,0.0,-0.47687172150867596
1541380320,209.7,0.0,0.47684898192845715
1541380380,209.71,-2.0188153591471636,-0.0
1541380440,209.71,0.0,-0.0
1541380500,209.71,-0.015532484638480781,-0.0
1541380560,209.71,-0.17085759640544929,-0.0
1541380620,209.71,-2.7648337993158023,-0.0
1541380680,209.71,-1.7090776884576275,-0.47687172150867596
1541380740,209.7,0.1243178060383876,0.47684898192845715
1541380800,209.71,-0.6992789656878884,-0.0
1541380860,209.71,-0.9324371576213686,-0.0
1541380920,209.71,-0.015542068493301642,-0.47687172150867596
1541380980,209.7,1.6785460061474744,0.47684898192845715
1541381040,209.71,-0.8702111194336393,-7.157854552395371
1541381100,209.56,-0.8702868527621366,-0.47721307563808324
1541381160,209.55,-0.17096408200134583,-10.987961016626357
1541381220,209.32,0.015542454994132981,-4.779657776503576
1541381280,209.22,-2.3158221945907,-8.132025831140144
1541381340,209.05,-1.4613269159324815,-5.74355047145092
1541381400,208.93,-2.425535289205527,0.4786062984585282
1541381460,208.94,0.0,-11.020075703127574
1541381520,208.71,0.0,-9.59186609754914
1541381580,208.51,-0.8242599933760975,-0.0
1541381640,208.51,0.06221342939261021,-0.0
1541381700,208.51,-2.8151401659848307,-0.47961630695425583
1541381760,208.5,0.9490160570391204,0.47959330487734597
1541381820,208.51,-1.8667396769289635,-0.0
1541381880,208.51,-0.5756855325556032,-0.47961630695425583
1541381940,208.5,0.0,0.47959330487734597
1541382000,208.51,0.015559964212652488,-0.47961630695425583
1541382060,208.5,0.0,-14.890244488208193
1541382120,208.19,0.0,-1.4411990776319605
1541382180,208.16,0.0,-0.0
1541382240,208.16,-0.12447952000727014,-0.0
1541382300,208.16,-2.6296625940613882,-12.506012506012798
1541382360,207.9,-4.046698905366686,-0.0
1541382420,207.9,0.015570527480690544,-0.0
1541382480,207.9,-2.1798704534126134,-11.557353366080658
1541382540,207.66,-1.5573898146703513,-18.332690081048764
1541382600,207.28,-1.542056074765874,18.779794866855546
1541382660,207.67,-2.1342855050854315,-3.8537501806445995
1541382720,207.59,2.134741119788064,12.509020928553882
1541382780,207.85,0.0,7.211538461538991
1541382840,208.0,0.0,-0.0
1541382900,208.0,-0.015578726314524616,0.4807461179745509
1541382960,208.01,0.015578750585110157,1.442030378773218
1541383020,208.04,0.0,2.8832292167224605
1541383080,208.1,0.0,0.48051511220115195
1541383140,208.11,0.0,-12.509020928554992
1541383200,207.85,0.0,-11.560136794950271
1541383260,207.61,0.0,-0.0
1541383320,207.61,0.0,-0.0
1541383380,207.61,0.0,-0.4816955684017188
1541383440,207.6,-0.015578726314524616,-9.64320154291265
1541383500,207.4,-1.3709300514097578,-9.169441629264252
1541383560,207.21,-2.6175889512825012,-2.4135933577906776
1541383620,207.16,-2.400084782215872,2.413010955070183
1541383680,207.21,0.0,-6.760998696093701
1541383740,207.07,0.0,-3.3816425120769544
1541383800,207.0,-2.665668989384473,4.828585224528892
1541383860,207.1,2.1206295151099397,-0.48288183881251
1541383920,207.09,0.5456345339882596,10.130246020261247
1541383980,207.3,3.351572121155222,4.821600771456325
1541384040,207.4,0.7947577157740859,6.264154580060133
1541384100,207.53,2.60223511739488,0.4818348270207995
1541384160,207.54,-4.579988565606152,-0.4818580446186438
1541384220,207.53,0.7169252013228267,0.4818348270207995
1541384280,207.54,1.9324424358124759,-0.0
1541384340,207.54,-0.6076668863608248,-0.4818580446186438
1541384400,207.53,-0.9349289454008147,0.4818348270207995
1541384460,207.54,-0.15583606046476461,-0.0
1541384520,207.54,-0.6389378048587968,-0.0
1541384580,207.54,0.2961120488009783,-0.0
1541384640,207.54,2.041554199367912,1.9269679159850117
1541384700,207.58,0.015581202215120271,-1.4454348349790536
1541384760,207.55,1.44904954814562,-0.0
1541384820,207.55,0.015578920473657831,-0.4818348270219097
1541384880,207.54,0.0,-0.4818580446186438
1541384940,207.53,0.06231558481673005,0.4818348270207995
1541385000,207.54,0.015578799124060794,-2.8918449971082616
1541385060,207.48,0.0,-0.0
1541385120,207.48,0.0,-0.4819973972125524
1541385180,207.47,0.0,0.4819741661843402
1541385240,207.48,0.0,20.682025876581633
1541385300,207.91,0.0,0.9618621651519277
1541385360,207.93,0.0,-0.0
1541385420,207.93,3.146912520506362,-0.4809542131600786
1541385480,207.92,0.04672162167596028,0.48093108257707406
1541385540,207.93,-0.015573801128709874,-0.0
1541385600,207.93,0.01557382538264207,-0.0
1541385660,207.93,0.0,-0.0
1541385720,207.93,0.0,-0.4809542131600786
1541385780,207.92,0.0,-0.0
1541385840,207.92,0.0,-1.443070854778572
1541385900,207.89,0.0,1.442862639476905
1541385960,207.92,-0.015573801128709874,-0.0
1541386020,207.92,0.01557382538264207,0.48093108257707406
1541386080,207.93,-0.015573801128709874,-0.0
1541386140,207.93,0.01557382538264207,0.48090795421673604
1541386200,207.94,0.0,-0.0
1541386260,207.94,0.0,-0.48093108257596384
1541386320,207.93,-0.015573801128709874,0.48090795421673604
1541386380,207.94,0.01557382538264207,-0.0
1541386440,207.94,0.0,-0.0
1541386500,207.94,0.0,-0.0
1541386560,207.94,0.015573801128709874,-0.48093108257596384
1541386620,207.93,0.06229510749689027,-0.9619546919337196
