t,close,alpha,P60
1529884800,452.81,-7.365865635553526,-6.187435087177118
1529884860,452.53,0.016272174907516757,3.9760553113477037
1529884920,452.71,0.0,6.6223703670997836
1529884980,453.01,4.751467340984306,6.61798769054367
1529885040,453.31,2.6185716911242274,5.511949907399671
1529885100,453.56,-2.617886178861717,4.627895189192044
1529885160,453.77,0.0,-5.953693495037715
1529885220,453.5,-0.016264420442668737,-8.828073273008386
1529885280,453.1,-0.06505778757937009,-1.9867111101312673
1529885340,453.01,-4.684191180058805,1.5449810188039592
1529885400,453.08,-1.6760340153543218,0.44140366365130745
1529885460,453.1,0.0,-0.2207067028625609
1529885520,453.09,-0.016274902635560196,0.22070183182676395
1529885580,453.1,0.016274929122150894,-0.0
1529885640,453.1,-9.537092944342795,-0.0
1529885700,453.1,-0.9285550217719152,-19.902697921274637
1529885760,452.2,0.03258390355309615,8.837825894830731
1529885820,452.6,-0.016291898691234152,5.961975842956324
1529885880,452.87,0.016291925233336002,-0.0
1529885940,452.87,8.862792887607274,4.8555474629763395
1529886000,453.09,1.57891481347594,30.80375805848412
1529886060,454.49,14.419563734959784,33.11403508771904
1529886120,456.0,2.779001152228844,21.88183807439792
1529886180,457.0,17.481722177092873,-28.967696629214057
1529886240,455.68,-12.58563421216552,12.493150684931287
1529886300,456.25,0.016239038649334958,-15.14619369567205
1529886360,455.56,4.82298664665981,2.633426966291985
1529886420,455.68,-0.01623118399907142,-26.624419653662468
1529886480,454.47,-5.697154831139084,12.087380774470358
1529886540,455.02,3.2805734832219713,-0.43956043956017155
1529886600,455.0,0.01623513673276733,-4.617515776512704
1529886660,454.79,0.27599687636437054,4.395701004417107
1529886720,454.99,3.425513745889397,13.388937664617906
1529886780,455.6,12.26920186894187,-2.4149816680929526
1529886840,455.49,0.30797509616098395,19.938650306747796
1529886900,456.4,25.091092986162522,-7.894044382070753
1529886960,456.04,-11.511721907840888,-14.933239634575823
1529887020,455.36,-13.289348449629923,5.70650981080667
1529887080,455.62,-0.30795812417938606,-2.195293291185063
1529887140,455.52,0.0,3.5112359550570904
1529887200,455.68,-0.7618146099819256,-0.0
1529887260,455.68,0.0,-0.0
1529887320,455.68,0.0,21.24165115515053
1529887380,456.65,1.6047955830833516,6.3465662887907115
1529887440,456.94,-0.016207455429961826,1.3129102844644525
1529887500,457.0,12.301478608556238,4.593075392050894
1529887560,457.21,3.9173915999479725,-25.655644241733278
1529887620,456.04,-7.84789644012962,9.638976515947695
1529887680,456.48,-7.918835979692229,-1.7528483786155569
1529887740,456.4,-16.304013121003493,-5.041979963609222
1529887800,456.17,9.837342943410654,-11.631990167677575
1529887860,455.64,-10.152020835968445,0.21946669592876056
1529887920,455.65,-0.016233766234607927,5.045187329999479
1529887980,455.88,0.0,13.800354866267961
1529888040,456.51,2.4837702658619953,8.098406583785245
1529888100,456.88,13.746607979847614,-0.0
1529888160,456.88,-3.2577038212378007,0.2188710630568469
