t,close,alpha,P60
1517788800,829.68,34.97834819433665,39.258058707006825
1517788860,832.95,15.83606621378797,7.797504798464638
1517788920,833.6,30.513578237789662,34.54912790350151
1517788980,836.49,30.942946210521516,-0.0
1517789040,836.49,0.0,6.809547702673058
1517789100,837.06,0.0,-60.81730769230687
1517789160,832.0,-29.915290454345378,47.37068759270824
1517789220,835.96,53.3072342409735,7.4111262521214805
1517789280,836.58,-17.80369553506467,5.017921146952542
1517789340,837.0,18.827651964319347,11.933174224343368
1517789400,838.0,4.830917874396601,23.215667599262304
1517789460,839.95,21.11298889425406,12.247615876714857
1517789520,840.98,22.309248098835166,-30.29435618529641
1517789580,838.44,-21.874973707964873,12.031687414378878
1517789640,839.45,11.515561064396884,1.3102101100559427
1517789700,839.56,-13.668023442585664,3.0959015027043346
1517789760,839.82,6.385534475259469,-0.8335814230431282
1517789820,839.75,0.012040489758557982,9.992981120403588
1517789880,840.59,-0.3973356836339814,-13.699609263317925
1517789940,839.44,-26.381729538506036,-70.17838505740227
1517790000,833.59,-33.11570092284555,-2.999976000193083
1517790060,833.34,-26.127561124804632,9.95001018976871
1517790120,834.17,-4.554242854089008,29.522853318034727
1517790180,836.64,57.84701220971744,-10.88868414440114
1517790240,835.73,-15.631908421661622,0.5982435569162892
1517790300,835.78,-11.966122202056173,23.515368546702664
1517790360,837.75,31.362392505973613,-18.656047070642057
1517790420,836.19,10.868252626494712,5.617574642028389
1517790480,836.66,-4.728588661037092,-0.0
1517790540,836.66,-9.461651347802968,-0.11952429331163472
1517790600,836.65,9.458532248400875,0.11952286472438622
1517790660,836.66,0.02413689481395309,23.49069315431107
1517790720,838.63,13.770065253937425,-23.54600435063192
1517790780,836.66,0.6146429647491125,17.419939865414015
1517790840,838.12,-8.929851856047666,10.488676996424084
1517790900,839.0,-6.85113260801451,7.86032441702611
1517790960,839.66,12.166683564838188,-20.048211174490405
1517791020,837.98,-23.279083785412436,-10.153739562552833
1517791080,837.13,0.0,8.354916868578144
1517791140,837.83,-6.863476036439442,-21.770074520639504
1517791200,836.01,-24.195859497146976,-5.984368828619857
1517791260,835.51,6.0484848484843035,-26.16010464041807
1517791320,833.33,-12.08965728607736,22.628768468188063
1517791380,835.22,19.830176070132488,0.11972750020960987
1517791440,835.23,-13.750762586306475,-15.829046299959959
1517791500,833.91,-20.630303030303445,-6.9600278401105165
1517791560,833.33,-12.134123974550937,-0.0
1517791620,833.33,0.012161026585744139,1.4397984282199516
1517791680,833.45,12.258299890550717,2.399088346427547
1517791740,833.65,0.0,-14.17468497363128
1517791800,832.47,-12.461921905290163,9.001224166487187
1517791860,833.22,-3.4294803972356735,-6.605257785197161
1517791920,832.67,-6.058394160582958,15.947242206235668
1517791980,834.0,36.9201779180095,12.334886171754267
1517792040,835.03,8.101536017270927,-2.515512326008995
1517792100,834.82,-2.460000751330904,-9.832134292566685
1517792160,834.0,0.012121212120685954,9.82247670156533
1517792220,834.82,0.07272718457240757,1.6767270288398084
1517792280,834.96,0.0,-32.20070168693301
1517792340,832.28,-47.6723227802911,0.12015042833657397
1517792400,832.29,-13.068249634015094,10.442171971770664
1517792460,833.16,0.0,-22.6157251467618
1517792520,831.28,-23.073142593729166,-27.382058117513264
1517792580,829.01,-16.12254601770724,11.927710843373518
1517792640,830.0,3.501512016552688,-31.302498156899894
1517792700,827.41,-32.76317013350072,-41.38349514563045
1517792760,824.0,-39.41556902697485,1.0921137254427116
1517792820,824.09,-0.012327583337468084,11.030303030302724
1517792880,825.0,24.063472339332925,28.283414315759536
1517792940,827.34,10.588582531914081,7.7296553056838135
1517793000,827.98,33.08349744042039,-0.7247077012273451
1517793060,827.92,-0.012244488142298948,-47.57281553398052
1517793120,824.0,-42.0476237704992,1.2134449702705385
1517793180,824.1,-0.012296205760264911,12.240792136806178
1517793240,825.11,0.01229622087928206,10.049156113035584
1517793300,825.94,-27.592685724966426,-10.78722501666629
1517793360,825.05,9.925833677553175,-15.781487101669267
1517793420,823.75,-24.980907097632567,-19.095575178185165
1517793480,822.18,-28.303564372085255,-21.696733300828885
1517793540,820.4,-0.990712074303568,-28.972042590125202
1517793600,818.03,-24.534938445913703,5.253769274002895
1517793660,818.46,-48.731188829942425,-9.539184032874015
1517793720,817.68,7.747837218063935,-8.323133414931405
1517793780,817.0,-7.891439720246751,87.5979714153996
1517793840,824.22,49.881347769562545,-76.53185974864307
1517793900,817.96,-47.163252638112716,-24.019607843137614
1517793960,816.0,-11.22613044015175,-37.517682514298656
1517794020,812.95,-78.67123043053148,-19.843715335123857
1517794080,811.34,1.1453730077115587,61.00548804390482
1517794140,816.32,58.00461117152045,-16.19631901840446
1517794200,815.0,24.399368869658655,48.597035336638285
1517794260,818.98,34.35057810575071,-81.36686485222367
1517794320,812.37,-67.19716184664048,0.9846759800613558
1517794380,812.45,-8.791473022576879,-18.74391131170494
1517794440,810.93,2.4191557021269183,-5.428814667669535
1517794500,810.49,-11.591594903207492,30.628059730867243
1517794560,812.98,56.65772137097625,-36.17060675267014
1517794620,810.05,-34.718800174154964,54.75684767529021
1517794680,814.51,51.32699048572942,42.66503667481714
1517794740,818.0,35.27213849794375,-11.504663060240006
1517794800,817.06,-52.49884577005703,-74.34990074349778
1517794860,811.03,11.653121264825206,-0.24660608377136128
1517794920,811.01,-30.345099173016976,-9.997531473708854
1517794980,810.2,-25.012468734414426,20.2010248324791
1517795040,811.84,42.96992481203077,38.773006134968924
1517795100,815.0,23.682696782871826,-26.69684927967708
