t,close,alpha,P60
1535500800,295.32,0.0,-0.3386272053096384
1535500860,295.31,0.0,-0.0
1535500920,295.31,0.0,-10.508474576271798
1535500980,295.0,-0.014142251248960847,0.33897156028528386
1535501040,295.01,0.0,-0.3389830508471192
1535501100,295.0,0.014142271249628635,22.997835497835517
1535501160,295.68,3.1112952746492617,7.772633571019316
1535501220,295.91,17.89852132200176,7.429169621449017
1535501280,296.13,0.0,-0.0
1535501340,296.13,-1.7499615431837423,-7.772896248732231
1535501400,295.9,-2.935933139768254,-14.214160010828092
1535501460,295.48,-7.596134160718915,0.33842092795000056
1535501520,295.49,0.014129941769969179,13.856032443392285
1535501580,295.9,5.581319112979433,1.6894745734075123
1535501640,295.95,-1.595790502363359,-0.0
1535501700,295.95,-1.2711864406778073,1.3513970066558745
1535501760,295.99,10.354423584919559,-3.3796343235659165
1535501820,295.89,-16.101196229977297,-15.231519090170842
1535501880,295.44,-5.074190602994966,-3.047232097510566
1535501940,295.35,0.0,-3.386960203217715
1535502000,295.25,-0.5939392739517935,0.3386845492103774
1535502060,295.26,-0.014142251248960847,-0.33869602032110535
1535502120,295.25,-11.921934662707523,0.3386845492103774
1535502180,295.26,-0.6230026746634199,-0.0
1535502240,295.26,0.01416003387211262,-0.0
1535502300,295.26,0.0,0.33867307887680553
1535502360,295.27,6.65520649548057,7.783417935702808
1535502420,295.5,7.117749941982776,3.0447579417425263
1535502480,295.59,3.450289668787132,-0.3383178834837075
1535502540,295.58,0.014135654218261351,0.3383064379713918
1535502600,295.59,0.0,-3.7227561933117492
1535502660,295.48,-16.651777131936328,-7.112134656417357
1535502720,295.27,1.7274238446796097,-0.0
1535502780,295.27,-1.4156766368056406,-0.0
1535502840,295.27,0.0,-0.0
1535502900,295.27,-0.014158770792471742,-0.0
1535502960,295.27,4.035255389189807,-0.0
1535503020,295.27,0.02830615941862291,-3.7267922482708826
1535503080,295.16,-4.628043965001494,3.725403867644861
1535503140,295.27,0.25487266986035095,-0.0
1535503200,295.27,0.042477695669784765,-4.065729290192444
1535503260,295.15,-1.6141455789409065,-18.66938221316783
1535503320,294.6,-0.8638489142409611,-3.3955857385414845
1535503380,294.5,-3.993876056713752,-0.0
1535503440,294.5,0.0,16.61073256720602
1535503500,294.99,2.0119042390254194,5.759588020057826
1535503560,295.16,6.926924488024344,0.3387878171901004
1535503620,295.17,-0.33973642115991964,3.3867307887680553
1535503680,295.27,0.014156165151213429,-0.3386845492103774
1535503740,295.26,-0.7927441262611801,-3.387992952974539
1535503800,295.16,-7.220206384644934,-0.0
